거래금액,거래유형,건축년도,년,동,등기일자,매도자,매수자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"24,800",중개거래,1997,2024,,,개인,개인,도원동,강산타운,4,6,84.97,대구 달서구,1443,27290,8,,
"14,000",중개거래,1996,2024,,,개인,개인,도원동,한실들마을,4,7,59.76,대구 달서구,1429,27290,4,,
"12,000",중개거래,1996,2024,,,개인,개인,도원동,산새마을,4,9,58.14,대구 달서구,1457,27290,12,,
"27,200",중개거래,1997,2024,,,개인,개인,도원동,대곡사계절타운,4,9,134.92,대구 달서구,1438,27290,20,,
"11,000",중개거래,1996,2024,,,개인,개인,도원동,산새마을,4,10,58.14,대구 달서구,1457,27290,10,,
"13,000",직거래,1996,2024,,,개인,개인,도원동,별메마을,4,12,58.14,,1442,27290,5,,
"8,650",중개거래,1996,2024,,,개인,개인,도원동,별메마을,4,13,37.67,대구 달서구,1442,27290,3,,
"10,500",중개거래,1982,2024,,,개인,개인,진천동,월송(나동),4,3,48.615,대구 달성군,482-3,27290,2,,
"37,700",중개거래,2018,2024,,,개인,개인,진천동,월배역라온프라이빗,4,3,83.2298,대구 달서구,72,27290,3,,
"30,000",중개거래,2022,2024,1동,24.04.08,개인,개인,진천동,센텀리움,4,4,83.6442,대구 달서구,841,27290,4,,
"29,000",중개거래,2004,2024,,,개인,개인,진천동,코오롱하늘채,4,8,84.78,대구 달서구,716-6,27290,16,,
"30,000",중개거래,2022,2024,,,개인,개인,진천동,센텀리움,4,10,81.5352,대구 달서구,841,27290,9,,
"51,500",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,1,84.2245,대구 달서구,612,27290,20,,
"42,000",중개거래,2013,2024,,,개인,개인,유천동,진천역AK그랑폴리스,4,1,84.8541,대구 달서구,597,27290,13,,
"35,600",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,4,59.7565,대구 달서구,612,27290,14,24.04.13,O
"35,600",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,4,59.7565,대구 달서구,612,27290,14,,
"34,500",중개거래,2015,2024,,,개인,개인,유천동,현대아이파크,4,5,59.9294,대구 달서구,605,27290,20,,
"33,450",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,6,59.7326,대구 달서구,612,27290,5,,
"44,100",중개거래,2013,2024,,,개인,개인,유천동,진천역AK그랑폴리스,4,6,84.8541,대구 달서구,597,27290,25,,
"35,700",중개거래,2015,2024,,,개인,개인,유천동,현대아이파크,4,6,59.9294,대구 달서구,605,27290,26,,
"39,000",중개거래,2013,2024,,,개인,개인,유천동,진천역AK그랑폴리스,4,7,71.9288,대구 달서구,597,27290,12,,
"36,700",중개거래,2008,2024,,,개인,개인,유천동,월배쌍용예가,4,8,84.998,대구 달서구,42,27290,3,,
"50,000",중개거래,2015,2024,,,개인,개인,유천동,현대아이파크,4,10,84.9962,대구 달서구,605,27290,15,,
"38,500",중개거래,2013,2024,,,개인,개인,유천동,진천역AK그랑폴리스,4,11,71.9288,대구 달서구,597,27290,21,,
"53,600",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,11,84.5402,대구 달서구,612,27290,11,,
"47,000",중개거래,2015,2024,,,개인,개인,유천동,현대아이파크,4,13,84.9962,대구 달서구,605,27290,6,,
"43,700",중개거래,2013,2024,,,개인,개인,유천동,진천역AK그랑폴리스,4,13,84.9195,대구 달서구,597,27290,8,,
"53,200",중개거래,2016,2024,,,개인,개인,유천동,대구월배2차아이파크,4,16,84.5402,대구 달서구,612,27290,7,,
"57,500",중개거래,2021,2024,,,개인,개인,대천동,월배삼정그린코아포레스트,4,8,84.5453,대구 달서구,1042,27290,9,,
"35,000",중개거래,2008,2024,,,개인,개인,대천동,월배힐스테이트,4,13,84.9872,대구 달서구,413,27290,18,,
"34,500",중개거래,2014,2024,,,개인,개인,월성동,월배e-편한세상,4,1,59.9694,대구 달서구,1835,27290,6,,
"15,500",중개거래,1991,2024,101,24.04.11,개인,개인,월성동,월성청구타운,4,2,65.24,대구 달서구,500,27290,11,,
"12,600",중개거래,1991,2024,,,개인,개인,월성동,월성보성1,4,3,58.93,대구 달서구,364,27290,2,,
"14,500",중개거래,1991,2024,,,개인,개인,월성동,월성보성1,4,3,58.93,대구 달서구,364,27290,9,,
"32,400",중개거래,2014,2024,,,개인,개인,월성동,월배e-편한세상,4,3,59.9694,대구 달서구,1835,27290,7,,
"36,000",직거래,2008,2024,,,개인,개인,월성동,월성푸르지오,4,4,84.8571,,120,27290,22,,
"57,800",중개거래,2022,2024,,,개인,개인,월성동,월성삼정그린코아에듀파크,4,4,84.6758,대구 달서구,1894,27290,24,,
"31,500",중개거래,2014,2024,,,개인,개인,월성동,월배e-편한세상,4,4,59.9694,대구 달서구,1835,27290,5,,
"21,000",직거래,1991,2024,,,개인,개인,월성동,월성화성타운,4,5,84.93,,500-7,27290,15,,
"15,500",중개거래,1991,2024,,,개인,개인,월성동,월성화성타운,4,5,65.91,대구 달서구,500-7,27290,12,,
"45,000",직거래,2014,2024,,,개인,개인,월성동,월배e-편한세상,4,5,84.9927,,1835,27290,4,,
"53,000",중개거래,2016,2024,,,개인,개인,월성동,월성협성휴포레,4,5,84.9675,대구 달서구,1863,27290,22,,
"54,400",중개거래,2022,2024,,,개인,개인,월성동,월성삼정그린코아에듀파크,4,7,84.6758,대구 달서구,1894,27290,3,,
"48,000",중개거래,2016,2024,,,개인,개인,월성동,월성협성휴포레,4,10,84.9249,대구 달서구,1863,27290,8,,
"44,000",중개거래,2008,2024,,,개인,개인,월성동,월성푸르지오,4,10,84.9232,대구 달서구,120,27290,18,,
"17,000",중개거래,1991,2024,,,개인,개인,월성동,월성보성1,4,12,68.54,대구 달서구,364,27290,1,,
"48,500",중개거래,2009,2024,,,개인,개인,월성동,월성월드메르디앙,4,14,84.3652,대구 달서구,777-2,27290,12,,
"38,500",중개거래,2018,2024,,,개인,개인,대곡동,수목원서한이다음,4,1,101.87,대구 달서구,1126,27290,6,,
"40,250",중개거래,2018,2024,,,개인,개인,대곡동,수목원제일풍경채,4,2,83.31,대구 달서구,1123,27290,19,,
"35,700",중개거래,2018,2024,,,개인,개인,대곡동,수목원제일풍경채,4,6,78.94,대구 달서구,1123,27290,14,,
"31,750",중개거래,2018,2024,,,개인,개인,대곡동,수목원제일풍경채,4,8,72.25,대구 달서구,1123,27290,14,,
"11,000",중개거래,1992,2024,,,개인,개인,본동,월성주공5,4,3,49.94,경북 경산시,616,27290,13,,
"7,000",직거래,1992,2024,503,24.04.11,개인,개인,본동,월성주공5,4,5,38.64,,616,27290,4,,
"9,150",중개거래,1992,2024,506,24.04.12,개인,개인,본동,월성주공5,4,8,44.94,대구 달서구,616,27290,7,,
"26,500",중개거래,1999,2024,,,개인,개인,호산동,삼성한국형,4,6,84.91,대구 달서구,350,27290,20,,
"29,250",중개거래,1999,2024,,,개인,개인,호산동,삼성한국형,4,8,84.91,대구 달서구,350,27290,7,,
"51,000",중개거래,2017,2024,,,개인,개인,화원읍 천내리,화원이진캐스빌,4,9,101.3842,대구 달성군,918,27710,20,,
"35,300",중개거래,2007,2024,,,개인,개인,화원읍 구라리,대곡역래미안,4,6,100.7562,대구 달성군,1650,27710,1,,
"19,800",중개거래,1995,2024,,,개인,개인,화원읍 설화리,화원한빛타운,4,7,84.97,대구 달서구,536-2,27710,3,,
"20,500",중개거래,2001,2024,,,개인,개인,화원읍 명곡리,미래빌5단지,4,2,59.42,대구 달성군,220,27710,5,,
"23,000",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌1,4,2,84.34,대구 달성군,112,27710,13,,
"15,200",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌3,4,3,59.39,대구 달성군,130,27710,3,,
"14,800",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌4,4,10,59.63,대구 달성군,139,27710,4,,
"23,000",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌1,4,12,84.34,대구 달성군,112,27710,5,,
"18,200",중개거래,2001,2024,,,개인,개인,화원읍 명곡리,미래빌5단지,4,13,59.42,대구 달성군,220,27710,13,,
"25,400",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌1,4,14,84.34,대구 달성군,112,27710,17,,
"16,500",중개거래,2000,2024,,,개인,개인,화원읍 명곡리,명곡미래빌3,4,14,59.39,대구 달성군,130,27710,1,,
"4,500",직거래,1988,2024,8,24.04.03,개인,개인,논공읍 남리,"경일(4,5,6,7,8)",4,1,53.13,,224-116,27710,1,,
"13,350",중개거래,2004,2024,,,개인,개인,논공읍 남리,평광행복타운,4,2,59.8356,대구 달성군,578-15,27710,9,,
"6,500",중개거래,1991,2024,,,개인,개인,논공읍 남리,평광현대4,4,6,59.92,대구 달성군,573-2,27710,5,,
"4,700",중개거래,1987,2024,,,개인,개인,논공읍 남리,"경일(1,2,3동)",4,13,46.38,대구 달성군,1147,27710,1,,
"5,750",중개거래,1988,2024,,,개인,개인,논공읍 남리,"경일(4,5,6,7,8)",4,15,48.87,대구 달성군,224-116,27710,1,,
"6,500",직거래,1996,2024,5,24.04.02,개인,개인,논공읍 북리,논공성원아파트,4,1,59.4,,803-4,27710,22,,
"5,000",중개거래,1996,2024,,,개인,개인,논공읍 북리,논공성원아파트,4,3,52.08,대구 달성군,803-4,27710,6,,
"24,000",중개거래,2007,2024,,,개인,개인,다사읍 서재리,신성서화성파크드림,4,1,84.8884,대구 달성군,100,27710,21,,
"18,700",중개거래,2005,2024,,,개인,개인,다사읍 서재리,건영캐스빌,4,2,84.991,대구 달성군,1068-5,27710,4,,
"18,700",중개거래,2005,2024,,,개인,개인,다사읍 서재리,건영캐스빌,4,2,84.991,대구 달성군,1068-5,27710,4,24.04.02,O
"8,900",중개거래,1997,2024,,,개인,개인,다사읍 서재리,서재보성1,4,3,59.98,대구 달성군,145,27710,1,,
"11,300",중개거래,1996,2024,,,개인,개인,다사읍 서재리,서재화진금봉타운,4,4,46.23,대구 달성군,169,27710,5,,
"22,700",중개거래,2017,2024,,,개인,개인,다사읍 서재리,에코폴리스동화아이위시3차,4,6,62.463,대구 달성군,1131,27710,13,,
"39,850",중개거래,2022,2024,,,개인,개인,다사읍 서재리,메가시티태왕아너스,4,11,84.6997,대구 달성군,1134,27710,27,,
"18,200",중개거래,2015,2024,,,개인,개인,다사읍 서재리,에코폴리스 동화아이위시,4,11,59.9943,대구 달성군,1118,27710,3,,
"38,200",중개거래,2022,2024,,,개인,개인,다사읍 서재리,메가시티태왕아너스,4,12,84.6997,대구 달성군,1134,27710,27,,
"22,700",중개거래,2017,2024,,,개인,개인,다사읍 서재리,에코폴리스동화아이위시3차,4,13,62.463,대구 달성군,1131,27710,5,,
"19,500",중개거래,2015,2024,,,개인,개인,다사읍 서재리,에코폴리스 동화아이위시,4,15,59.9943,대구 달성군,1118,27710,21,,
"15,600",중개거래,1999,2024,,,개인,개인,다사읍 서재리,서재보성2,4,15,84.95,대구 달성군,61,27710,6,,
"23,000",중개거래,2015,2024,,,개인,개인,다사읍 서재리,에코폴리스 동화아이위시,4,16,75.5836,대구 달성군,1118,27710,8,,
"27,600",중개거래,2016,2024,,,개인,개인,다사읍 세천리,다사세천한라비발디,4,7,84.145,대구 달성군,1566-1,27710,15,,
"28,500",중개거래,2017,2024,,,개인,개인,다사읍 세천리,제일풍경채 프라임,4,8,84.9291,대구 달성군,1703-1,27710,3,,
"21,750",중개거래,2017,2024,,,개인,개인,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,4,8,59.8042,대구 달성군,1566-3,27710,10,,
"25,850",중개거래,2016,2024,,,개인,개인,다사읍 세천리,북죽곡엠코타운더솔레뉴,4,12,84.9927,대구 달성군,1588,27710,5,,
"23,500",직거래,2017,2024,,,개인,개인,다사읍 세천리,세천삼정그린코아더베스트아파트1단지,4,15,75.5392,,1566-3,27710,14,,
"27,500",중개거래,2016,2024,,,개인,개인,다사읍 세천리,북죽곡엠코타운더솔레뉴,4,15,84.9927,대구 달성군,1588,27710,12,,
"21,000",중개거래,2017,2024,,,개인,개인,다사읍 세천리,제일풍경채 프라임,4,16,59.9673,대구 달성군,1703-1,27710,5,,
"35,700",중개거래,2016,2024,,,개인,개인,다사읍 죽곡리,죽곡 한신 휴 플러스,4,1,74.99,대구 달성군,870,27710,3,,
"22,000",중개거래,1996,2024,,,개인,개인,다사읍 죽곡리,강창태성그린시티,4,1,84.79,대구 달성군,152,27710,13,,
"28,500",중개거래,2003,2024,,,개인,개인,다사읍 죽곡리,강창하이츠,4,1,134.77,대구 달성군,129-1,27710,18,,
"37,500",중개거래,2012,2024,,,개인,개인,다사읍 죽곡리,대실역리슈빌3단지,4,3,84.9837,대구 달성군,818,27710,3,,
"43,100",중개거래,2016,2024,,,개인,개인,다사읍 죽곡리,죽곡 한신 휴 플러스,4,3,84.98,대구 달성군,870,27710,10,,
"44,100",중개거래,2016,2024,,,개인,개인,다사읍 죽곡리,죽곡 한신 휴 플러스,4,6,84.99,대구 달서구,870,27710,8,,
"57,700",중개거래,2012,2024,,,개인,개인,다사읍 죽곡리,대실역리슈빌3단지,4,7,118.5181,대구 달성군,818,27710,7,,
"35,000",중개거래,2011,2024,,,개인,개인,다사읍 죽곡리,죽곡청아람리슈빌4단지,4,8,84.6695,대구 달성군,815,27710,20,,
"43,200",중개거래,2016,2024,,,개인,개인,다사읍 죽곡리,죽곡 한신 휴 플러스,4,10,84.98,대구 달성군,870,27710,4,,
"39,750",중개거래,2018,2024,,,개인,개인,다사읍 죽곡리,협성휴포레 죽곡,4,10,84.9613,대구 달성군,876,27710,6,,
"26,500",중개거래,2008,2024,,,개인,개인,다사읍 매곡리,대실역청아람2단지,4,1,59.9748,대구 달성군,1538,27710,20,,
"32,400",중개거래,2008,2024,,,개인,개인,다사읍 매곡리,다사e편한세상,4,2,84.9673,대구 달성군,473,27710,18,,
"17,600",중개거래,1997,2024,,,개인,개인,다사읍 매곡리,강창우방타운,4,5,84.95,대구 달서구,719-1,27710,19,,
"35,000",중개거래,2018,2024,,,개인,개인,다사읍 매곡리,죽곡삼정그린코아더베스트,4,5,74.8781,대구 달성군,1568,27710,3,,
"42,500",중개거래,2018,2024,,,개인,개인,다사읍 매곡리,죽곡삼정그린코아더베스트,4,9,84.965,대구 달성군,1568,27710,30,,
"42,800",중개거래,2018,2024,,,개인,개인,다사읍 매곡리,죽곡삼정그린코아더베스트,4,10,84.965,대구 달성군,1568,27710,19,,
"16,500",중개거래,1996,2024,,,개인,개인,다사읍 매곡리,강창한서꼼빠니아,4,11,84.58,대구 달성군,719-3,27710,1,,
"32,800",중개거래,2008,2024,,,개인,개인,다사읍 매곡리,다사e편한세상,4,15,84.9673,대구 달성군,473,27710,19,,
"24,500",중개거래,2015,2024,,,개인,개인,유가읍 봉리,우미린더포레스트,4,1,75.7045,대구 달성군,621,27710,9,,
"21,000",중개거래,2015,2024,,,개인,개인,유가읍 봉리,힐데스하임아파트,4,2,71.903,대구 달성군,622,27710,10,,
"40,644",중개거래,2023,2024,,,개인,개인,유가읍 봉리,예미지더센트럴,4,2,99.9262,대구 달성군,660,27710,35,,
"31,200",중개거래,2016,2024,,,개인,개인,유가읍 봉리,호반베르디움2차,4,2,98.8946,대구 달성군,659,27710,2,,
"31,500",중개거래,2016,2024,,,개인,개인,유가읍 봉리,호반베르디움2차,4,2,98.8946,대구 달성군,659,27710,8,,
"25,500",중개거래,2016,2024,,,개인,개인,유가읍 봉리,반도유보라,4,3,84.9592,대구 달성군,627,27710,9,,
"24,700",중개거래,2015,2024,,,개인,개인,유가읍 봉리,힐데스하임아파트,4,3,84.9809,대구 달성군,622,27710,15,,
"35,500",중개거래,2016,2024,,,개인,개인,유가읍 봉리,제일풍경채센트럴,4,5,84.9845,대구 달성군,625,27710,13,,
"24,500",중개거래,2016,2024,,,개인,개인,유가읍 봉리,호반베르디움,4,6,73.9728,대구 달성군,605,27710,10,,
"23,900",중개거래,2016,2024,,,개인,개인,유가읍 봉리,반도유보라,4,7,84.9592,대구 수성구,627,27710,6,,
"26,700",중개거래,2016,2024,,,개인,개인,유가읍 봉리,진아리채,4,9,84.9495,대구 달성군,603,27710,12,,
"25,400",중개거래,2016,2024,,,개인,개인,유가읍 봉리,호반베르디움,4,9,73.9728,대구 달성군,605,27710,16,,
"23,400",중개거래,2016,2024,,,개인,개인,유가읍 봉리,호반베르디움,4,9,64.9746,대구 달성군,605,27710,13,,
"27,200",중개거래,2016,2024,,,개인,개인,유가읍 봉리,진아리채,4,12,84.9495,대구 달성군,603,27710,10,,
"21,850",중개거래,2016,2024,,,개인,개인,유가읍 봉리,진아리채,4,12,70.8694,대구 달성군,603,27710,2,,
"21,200",중개거래,2016,2024,,,개인,개인,유가읍 봉리,진아리채,4,13,78.8435,대구 달성군,603,27710,12,,
